sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD
S-UNIWARD__BOWS2__0.4bpp__3350.pgm,3350.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3350.pgm,0.9741211,0.9736328,0.062316895,0.055725098,0.86816406
S-UNIWARD__BOWS2__0.4bpp__3351.pgm,3351.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3351.pgm,0.5996094,0.9604492,0.8754883,0.93652344,0.9555664
S-UNIWARD__BOWS2__0.4bpp__3352.pgm,3352.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3352.pgm,0.93652344,0.64208984,0.4560547,0.52734375,0.58691406
S-UNIWARD__BOWS2__0.4bpp__3353.pgm,3353.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3353.pgm,0.32348633,0.6538086,0.60546875,0.49804688,0.5678711
S-UNIWARD__BOWS2__0.4bpp__3354.pgm,3354.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3354.pgm,0.984375,0.9272461,0.087402344,0.89208984,0.8803711
S-UNIWARD__BOWS2__0.4bpp__3355.pgm,3355.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3355.pgm,0.9003906,0.50390625,0.42871094,0.01751709,0.5830078
S-UNIWARD__BOWS2__0.4bpp__3356.pgm,3356.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3356.pgm,0.062927246,0.99365234,0.99121094,0.98779297,0.98828125
S-UNIWARD__BOWS2__0.4bpp__3357.pgm,3357.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3357.pgm,0.03527832,0.99316406,0.9614258,0.009712219,0.97998047
S-UNIWARD__BOWS2__0.4bpp__3358.pgm,3358.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3358.pgm,0.9003906,0.99560547,0.6166992,0.9785156,0.9145508
S-UNIWARD__BOWS2__0.4bpp__3359.pgm,3359.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3359.pgm,0.3647461,0.5463867,0.65722656,0.65478516,0.61328125
S-UNIWARD__BOWS2__0.4bpp__336.pgm,336.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/336.pgm,0.4975586,0.4958496,0.47143555,0.46484375,0.5083008
S-UNIWARD__BOWS2__0.4bpp__3360.pgm,3360.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3360.pgm,0.98535156,0.9926758,0.98828125,0.06222534,0.9926758
S-UNIWARD__BOWS2__0.4bpp__3361.pgm,3361.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3361.pgm,0.010566711,0.99072266,0.23144531,0.9916992,0.98876953
S-UNIWARD__BOWS2__0.4bpp__3362.pgm,3362.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3362.pgm,0.9892578,0.9926758,0.9902344,0.9897461,0.99072266
S-UNIWARD__BOWS2__0.4bpp__3363.pgm,3363.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3363.pgm,0.98583984,0.93603516,0.78808594,0.25170898,0.55078125
S-UNIWARD__BOWS2__0.4bpp__3364.pgm,3364.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3364.pgm,0.53759766,0.5185547,0.5107422,0.49780273,0.50439453
S-UNIWARD__BOWS2__0.4bpp__3365.pgm,3365.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3365.pgm,0.9868164,0.81689453,0.6645508,0.05718994,0.55126953
S-UNIWARD__BOWS2__0.4bpp__3366.pgm,3366.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3366.pgm,0.7597656,0.5913086,0.45214844,0.60498047,0.546875
S-UNIWARD__BOWS2__0.4bpp__3367.pgm,3367.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3367.pgm,0.9897461,0.99365234,0.9863281,0.99316406,0.9892578
S-UNIWARD__BOWS2__0.4bpp__3368.pgm,3368.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3368.pgm,0.5913086,0.71777344,0.5576172,0.40429688,0.5371094
S-UNIWARD__BOWS2__0.4bpp__3369.pgm,3369.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3369.pgm,0.57910156,0.5214844,0.52441406,0.5053711,0.5361328
S-UNIWARD__BOWS2__0.4bpp__337.pgm,337.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/337.pgm,0.9863281,0.9760742,0.28271484,0.21655273,0.7373047
S-UNIWARD__BOWS2__0.4bpp__3370.pgm,3370.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3370.pgm,0.29589844,0.97216797,0.8618164,0.86816406,0.7861328
S-UNIWARD__BOWS2__0.4bpp__3371.pgm,3371.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3371.pgm,0.6459961,0.55126953,0.52685547,0.52734375,0.49169922
S-UNIWARD__BOWS2__0.4bpp__3372.pgm,3372.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3372.pgm,0.89160156,0.86328125,0.6352539,0.6333008,0.6645508
S-UNIWARD__BOWS2__0.4bpp__3373.pgm,3373.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3373.pgm,0.7006836,0.48364258,0.5629883,0.48608398,0.47875977
S-UNIWARD__BOWS2__0.4bpp__3374.pgm,3374.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3374.pgm,0.9765625,0.92089844,0.9482422,0.59521484,0.8208008
S-UNIWARD__BOWS2__0.4bpp__3375.pgm,3375.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3375.pgm,0.98583984,0.87109375,0.9277344,0.5449219,0.86328125
S-UNIWARD__BOWS2__0.4bpp__3376.pgm,3376.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3376.pgm,0.80126953,0.6328125,0.7495117,0.5229492,0.6269531
S-UNIWARD__BOWS2__0.4bpp__3377.pgm,3377.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3377.pgm,0.8173828,0.6176758,0.80615234,0.93408203,0.66259766
S-UNIWARD__BOWS2__0.4bpp__3378.pgm,3378.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3378.pgm,0.021484375,0.9902344,0.9838867,0.06085205,0.98535156
S-UNIWARD__BOWS2__0.4bpp__3379.pgm,3379.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3379.pgm,0.1538086,0.59375,0.84814453,0.37402344,0.000107228756
S-UNIWARD__BOWS2__0.4bpp__338.pgm,338.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/338.pgm,0.89941406,0.5864258,0.78564453,0.9213867,1.0
S-UNIWARD__BOWS2__0.4bpp__3380.pgm,3380.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3380.pgm,0.012626648,0.9921875,0.76904297,0.06008911,0.98095703
S-UNIWARD__BOWS2__0.4bpp__3381.pgm,3381.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3381.pgm,0.75341797,0.52490234,0.5410156,0.64990234,0.5800781
S-UNIWARD__BOWS2__0.4bpp__3382.pgm,3382.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3382.pgm,0.14489746,0.9926758,0.98095703,0.010734558,0.99121094
S-UNIWARD__BOWS2__0.4bpp__3383.pgm,3383.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3383.pgm,0.9785156,0.98095703,0.81347656,0.30322266,0.68847656
S-UNIWARD__BOWS2__0.4bpp__3384.pgm,3384.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3384.pgm,0.057922363,0.9892578,0.23547363,0.9838867,0.953125
S-UNIWARD__BOWS2__0.4bpp__3385.pgm,3385.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3385.pgm,0.056640625,0.98876953,0.99365234,0.7910156,0.9902344
S-UNIWARD__BOWS2__0.4bpp__3386.pgm,3386.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3386.pgm,0.6298828,0.55566406,0.6347656,0.27270508,0.70751953
S-UNIWARD__BOWS2__0.4bpp__3387.pgm,3387.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3387.pgm,0.011291504,0.98095703,0.76904297,0.0647583,0.6274414
S-UNIWARD__BOWS2__0.4bpp__3388.pgm,3388.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3388.pgm,0.8334961,0.8540039,0.10107422,0.7216797,0.79833984
S-UNIWARD__BOWS2__0.4bpp__3389.pgm,3389.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3389.pgm,0.82666016,0.48364258,0.5083008,0.26733398,0.51416016
S-UNIWARD__BOWS2__0.4bpp__339.pgm,339.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/339.pgm,0.72314453,0.8261719,0.66064453,0.5332031,0.82421875
S-UNIWARD__BOWS2__0.4bpp__3390.pgm,3390.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3390.pgm,0.19580078,0.9838867,0.8520508,0.49072266,0.7128906
S-UNIWARD__BOWS2__0.4bpp__3391.pgm,3391.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3391.pgm,0.91845703,0.9941406,0.99365234,0.7216797,0.9916992
S-UNIWARD__BOWS2__0.4bpp__3392.pgm,3392.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3392.pgm,0.06573486,1.0,0.85058594,0.67822266,1.0
S-UNIWARD__BOWS2__0.4bpp__3393.pgm,3393.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3393.pgm,0.98046875,0.8442383,0.81884766,0.9458008,0.921875
S-UNIWARD__BOWS2__0.4bpp__3394.pgm,3394.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3394.pgm,0.9116211,0.7285156,0.5751953,0.5102539,0.74853516
S-UNIWARD__BOWS2__0.4bpp__3395.pgm,3395.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3395.pgm,0.116760254,0.99316406,0.7573242,0.005344391,0.9819336
S-UNIWARD__BOWS2__0.4bpp__3396.pgm,3396.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3396.pgm,0.5673828,0.5283203,0.55078125,0.5209961,0.5551758
S-UNIWARD__BOWS2__0.4bpp__3397.pgm,3397.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3397.pgm,0.72216797,0.51171875,0.6245117,0.5488281,0.65771484
S-UNIWARD__BOWS2__0.4bpp__3398.pgm,3398.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3398.pgm,0.84228516,0.95996094,0.95996094,0.036834717,0.9140625
S-UNIWARD__BOWS2__0.4bpp__3399.pgm,3399.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3399.pgm,0.99365234,0.99365234,0.90625,0.9399414,0.9916992
S-UNIWARD__BOWS2__0.4bpp__34.pgm,34.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/34.pgm,0.4326172,0.5253906,0.53125,0.55078125,0.52490234
S-UNIWARD__BOWS2__0.4bpp__340.pgm,340.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/340.pgm,0.71191406,1.0,0.7392578,0.5332031,0.6479492
S-UNIWARD__BOWS2__0.4bpp__3400.pgm,3400.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3400.pgm,0.012825012,0.9873047,0.9663086,0.012428284,0.9663086
S-UNIWARD__BOWS2__0.4bpp__3401.pgm,3401.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3401.pgm,0.71972656,0.21569824,0.85595703,0.17285156,0.98095703
S-UNIWARD__BOWS2__0.4bpp__3402.pgm,3402.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3402.pgm,0.96777344,0.9213867,0.7807617,0.8769531,0.62402344
S-UNIWARD__BOWS2__0.4bpp__3403.pgm,3403.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3403.pgm,0.79248047,0.65966797,0.5541992,0.50683594,0.5488281
S-UNIWARD__BOWS2__0.4bpp__3404.pgm,3404.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3404.pgm,0.7241211,0.4248047,0.23474121,0.5307617,0.43408203
S-UNIWARD__BOWS2__0.4bpp__3405.pgm,3405.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3405.pgm,0.65185547,0.59521484,0.6176758,0.5209961,0.6147461
S-UNIWARD__BOWS2__0.4bpp__3406.pgm,3406.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3406.pgm,0.69921875,0.6333008,0.6582031,0.5151367,0.64208984
S-UNIWARD__BOWS2__0.4bpp__3407.pgm,3407.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3407.pgm,0.113586426,0.98535156,0.032714844,0.008255005,0.025756836
S-UNIWARD__BOWS2__0.4bpp__3408.pgm,3408.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3408.pgm,0.9916992,0.99072266,0.97558594,0.79785156,0.98339844
S-UNIWARD__BOWS2__0.4bpp__3409.pgm,3409.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3409.pgm,0.92089844,0.8666992,0.65478516,0.68603516,0.6923828
S-UNIWARD__BOWS2__0.4bpp__341.pgm,341.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/341.pgm,0.52246094,0.5258789,0.5839844,0.5205078,0.52978516
S-UNIWARD__BOWS2__0.4bpp__3410.pgm,3410.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3410.pgm,0.53125,0.5214844,0.5229492,0.5107422,0.5317383
S-UNIWARD__BOWS2__0.4bpp__3411.pgm,3411.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3411.pgm,0.50341797,0.5185547,0.5126953,0.5205078,0.51171875
S-UNIWARD__BOWS2__0.4bpp__3412.pgm,3412.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3412.pgm,0.4855957,0.50146484,0.45825195,0.515625,0.5131836
S-UNIWARD__BOWS2__0.4bpp__3413.pgm,3413.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3413.pgm,0.51171875,0.50878906,0.515625,0.50927734,0.515625
S-UNIWARD__BOWS2__0.4bpp__3414.pgm,3414.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3414.pgm,0.48461914,0.50683594,0.50878906,0.5058594,0.52197266
S-UNIWARD__BOWS2__0.4bpp__3415.pgm,3415.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3415.pgm,0.4765625,0.49975586,0.5126953,0.5097656,0.5234375
S-UNIWARD__BOWS2__0.4bpp__3416.pgm,3416.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3416.pgm,0.9868164,0.9448242,0.96533203,0.8886719,0.98291016
S-UNIWARD__BOWS2__0.4bpp__3417.pgm,3417.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3417.pgm,0.42089844,0.51171875,0.5161133,0.50439453,0.52490234
S-UNIWARD__BOWS2__0.4bpp__3418.pgm,3418.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3418.pgm,0.4008789,0.5019531,0.52001953,0.5161133,0.5136719
S-UNIWARD__BOWS2__0.4bpp__3419.pgm,3419.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3419.pgm,0.52246094,0.51220703,0.5151367,0.50683594,0.52783203
S-UNIWARD__BOWS2__0.4bpp__342.pgm,342.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/342.pgm,0.9121094,0.72216797,0.63916016,0.5415039,0.6308594
S-UNIWARD__BOWS2__0.4bpp__3420.pgm,3420.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3420.pgm,0.57666016,0.5175781,0.5336914,0.49609375,0.5361328
S-UNIWARD__BOWS2__0.4bpp__3421.pgm,3421.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3421.pgm,0.6040039,0.52246094,0.5229492,0.5229492,0.5102539
S-UNIWARD__BOWS2__0.4bpp__3422.pgm,3422.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3422.pgm,0.50390625,0.50683594,0.50927734,0.50390625,0.52441406
S-UNIWARD__BOWS2__0.4bpp__3423.pgm,3423.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3423.pgm,0.5727539,0.5307617,0.57958984,0.5185547,0.57177734
S-UNIWARD__BOWS2__0.4bpp__3424.pgm,3424.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3424.pgm,0.49267578,0.49975586,0.51220703,0.5083008,0.5205078
S-UNIWARD__BOWS2__0.4bpp__3425.pgm,3425.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3425.pgm,0.31420898,0.74658203,0.1550293,0.68066406,0.55126953
S-UNIWARD__BOWS2__0.4bpp__3426.pgm,3426.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3426.pgm,0.5053711,0.5209961,0.5180664,0.4987793,0.49951172
S-UNIWARD__BOWS2__0.4bpp__3427.pgm,3427.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3427.pgm,0.51123047,0.50927734,0.5078125,0.50878906,0.5136719
S-UNIWARD__BOWS2__0.4bpp__3428.pgm,3428.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3428.pgm,0.5473633,0.82910156,0.18310547,0.030731201,0.46264648
S-UNIWARD__BOWS2__0.4bpp__3429.pgm,3429.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3429.pgm,0.040527344,0.97558594,0.97216797,0.98535156,0.8076172
S-UNIWARD__BOWS2__0.4bpp__343.pgm,343.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/343.pgm,0.3010254,0.5151367,0.3959961,0.52001953,0.49365234
S-UNIWARD__BOWS2__0.4bpp__3430.pgm,3430.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3430.pgm,0.5678711,0.58154297,0.60253906,0.60009766,0.6201172
S-UNIWARD__BOWS2__0.4bpp__3431.pgm,3431.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3431.pgm,0.8232422,0.8276367,0.9423828,0.78515625,0.7832031
S-UNIWARD__BOWS2__0.4bpp__3432.pgm,3432.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3432.pgm,0.5644531,0.64990234,0.5961914,0.8745117,0.59716797
S-UNIWARD__BOWS2__0.4bpp__3433.pgm,3433.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3433.pgm,0.3544922,0.44262695,0.5683594,0.50146484,0.55908203
S-UNIWARD__BOWS2__0.4bpp__3434.pgm,3434.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3434.pgm,0.81347656,0.6303711,0.5136719,0.48339844,0.5493164
S-UNIWARD__BOWS2__0.4bpp__3435.pgm,3435.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3435.pgm,0.5908203,0.50439453,0.48876953,0.53125,0.55810547
S-UNIWARD__BOWS2__0.4bpp__3436.pgm,3436.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3436.pgm,0.7285156,0.52246094,0.51123047,0.2705078,0.49023438
S-UNIWARD__BOWS2__0.4bpp__3437.pgm,3437.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3437.pgm,0.52246094,0.5151367,0.51904297,0.5083008,0.5258789
S-UNIWARD__BOWS2__0.4bpp__3438.pgm,3438.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3438.pgm,0.97265625,0.8935547,0.6123047,0.5488281,0.59716797
S-UNIWARD__BOWS2__0.4bpp__3439.pgm,3439.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3439.pgm,0.4650879,0.48168945,0.41186523,2.503395e-06,9.357929e-06
S-UNIWARD__BOWS2__0.4bpp__344.pgm,344.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/344.pgm,0.8979492,0.65527344,0.6479492,0.5180664,0.67285156
S-UNIWARD__BOWS2__0.4bpp__3440.pgm,3440.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3440.pgm,0.011734009,0.12145996,0.9550781,0.03704834,0.9589844
S-UNIWARD__BOWS2__0.4bpp__3441.pgm,3441.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3441.pgm,0.054504395,0.7714844,0.7236328,0.49560547,0.80078125
S-UNIWARD__BOWS2__0.4bpp__3442.pgm,3442.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3442.pgm,0.5126953,0.51220703,0.5205078,0.51708984,0.52490234
S-UNIWARD__BOWS2__0.4bpp__3443.pgm,3443.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3443.pgm,0.46899414,0.41479492,0.5,0.5131836,0.5083008
S-UNIWARD__BOWS2__0.4bpp__3444.pgm,3444.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3444.pgm,0.55908203,0.54296875,0.55322266,0.5058594,0.5317383
S-UNIWARD__BOWS2__0.4bpp__3445.pgm,3445.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3445.pgm,0.4584961,0.50146484,0.52001953,0.51123047,0.53222656
S-UNIWARD__BOWS2__0.4bpp__3446.pgm,3446.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3446.pgm,0.6743164,0.8925781,0.6513672,0.24926758,0.63183594
S-UNIWARD__BOWS2__0.4bpp__3447.pgm,3447.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3447.pgm,0.5024414,0.5024414,0.50341797,0.5161133,0.52197266
S-UNIWARD__BOWS2__0.4bpp__3448.pgm,3448.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3448.pgm,0.5083008,0.50341797,0.53125,0.55859375,0.5209961
S-UNIWARD__BOWS2__0.4bpp__3449.pgm,3449.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3449.pgm,0.5048828,0.5053711,0.5048828,0.49731445,0.5004883
S-UNIWARD__BOWS2__0.4bpp__345.pgm,345.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/345.pgm,0.76220703,0.59765625,0.5625,0.5371094,0.54003906
S-UNIWARD__BOWS2__0.4bpp__3450.pgm,3450.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3450.pgm,0.5029297,0.50146484,0.51464844,0.50146484,0.5073242
S-UNIWARD__BOWS2__0.4bpp__3451.pgm,3451.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3451.pgm,0.5234375,0.51220703,0.5083008,0.49780273,0.51171875
S-UNIWARD__BOWS2__0.4bpp__3452.pgm,3452.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3452.pgm,0.20129395,0.9863281,0.83154297,0.9135742,0.9682617
S-UNIWARD__BOWS2__0.4bpp__3453.pgm,3453.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3453.pgm,0.51708984,0.50683594,0.5131836,0.4975586,0.5097656
S-UNIWARD__BOWS2__0.4bpp__3454.pgm,3454.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3454.pgm,0.64746094,0.6328125,0.48095703,0.48583984,0.44555664
S-UNIWARD__BOWS2__0.4bpp__3455.pgm,3455.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/3455.pgm,0.020370483,0.60839844,0.9663086,0.8959961,0.9267578
