sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD
S-UNIWARD__BOWS2__0.2bpp__4903.pgm,4903.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4903.pgm,0.49975586,0.49902344,0.49804688,0.50390625,0.50390625,0.84538597,-0.03836936,0.5671974,-1.3425027,0.46727794
S-UNIWARD__BOWS2__0.2bpp__4904.pgm,4904.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4904.pgm,0.57421875,0.49926758,0.55371094,0.5097656,0.57666016,1.1243304,0.1927496,0.7801986,-0.0023040117,0.7300451
S-UNIWARD__BOWS2__0.2bpp__4905.pgm,4905.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4905.pgm,0.5,0.49926758,0.48364258,0.50634766,0.51171875,0.84630054,0.1927496,0.51207864,-0.7840866,0.49549454
S-UNIWARD__BOWS2__0.2bpp__4906.pgm,4906.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4906.pgm,0.5004883,0.49926758,0.49926758,0.50439453,0.5019531,0.8481297,0.1927496,0.5718685,-1.2308195,0.4602238
S-UNIWARD__BOWS2__0.2bpp__4907.pgm,4907.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4907.pgm,0.50146484,0.49926758,0.49072266,0.50390625,0.5048828,0.851788,0.1927496,0.5391709,-1.3425027,0.47080502
S-UNIWARD__BOWS2__0.2bpp__4908.pgm,4908.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4908.pgm,0.8261719,0.49902344,0.5444336,0.51171875,0.5048828,2.0681689,-0.03836936,0.7446984,0.44442886,0.47080502
S-UNIWARD__BOWS2__0.2bpp__4909.pgm,4909.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4909.pgm,0.7036133,0.49926758,0.52246094,0.51123047,0.5371094,1.6090536,0.1927496,0.66061896,0.33274564,0.58719856
S-UNIWARD__BOWS2__0.2bpp__491.pgm,491.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/491.pgm,0.5083008,0.49951172,0.50439453,0.5097656,0.50439453,0.877396,0.42386857,0.591487,-0.0023040117,0.46904147
S-UNIWARD__BOWS2__0.2bpp__4910.pgm,4910.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4910.pgm,0.49609375,0.49902344,0.5288086,0.50878906,0.5258789,0.83166736,-0.03836936,0.68490857,-0.22567046,0.5466372
S-UNIWARD__BOWS2__0.2bpp__4911.pgm,4911.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4911.pgm,0.52001953,0.49902344,0.5449219,0.50927734,0.5493164,0.92129546,-0.03836936,0.74656683,-0.11398723,0.631287
S-UNIWARD__BOWS2__0.2bpp__4912.pgm,4912.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4912.pgm,0.0032482147,0.49951172,0.52001953,0.5073242,0.62890625,-1.0145749,0.42386857,0.6512768,-0.5607201,0.91874367
S-UNIWARD__BOWS2__0.2bpp__4913.pgm,4913.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4913.pgm,0.5527344,0.49926758,0.50341797,0.5107422,0.52246094,1.0438482,0.1927496,0.58775014,0.22106244,0.5342924
S-UNIWARD__BOWS2__0.2bpp__4914.pgm,4914.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4914.pgm,0.4802246,0.4987793,0.5361328,0.5053711,0.5107422,0.7722202,-0.26948833,0.71293503,-1.007453,0.49196747
S-UNIWARD__BOWS2__0.2bpp__4915.pgm,4915.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4915.pgm,0.7006836,0.4987793,0.57177734,0.50683594,0.5185547,1.5980787,-0.26948833,0.84933054,-0.67240334,0.5201841
S-UNIWARD__BOWS2__0.2bpp__4916.pgm,4916.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4916.pgm,0.29736328,0.49902344,0.4987793,0.5131836,0.49780273,0.08720576,-0.03836936,0.57000005,0.77947855,0.4452337
S-UNIWARD__BOWS2__0.2bpp__4917.pgm,4917.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4917.pgm,0.4338379,0.49926758,0.5078125,0.5131836,0.5107422,0.5984515,0.1927496,0.60456604,0.77947855,0.49196747
S-UNIWARD__BOWS2__0.2bpp__4918.pgm,4918.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4918.pgm,0.6645508,0.5004883,0.78466797,0.5126953,3.451109e-05,1.4627221,1.3483444,1.6639668,0.6677953,-1.3525686
S-UNIWARD__BOWS2__0.2bpp__4919.pgm,4919.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4919.pgm,0.98828125,0.49853516,0.6513672,0.5102539,0.6591797,2.6754446,-0.5006073,1.1538849,0.10937921,1.0280831
S-UNIWARD__BOWS2__0.2bpp__492.pgm,492.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/492.pgm,0.54833984,0.49926758,0.49951172,0.5083008,0.5083008,1.0273858,0.1927496,0.57280266,-0.33735368,0.4831498
S-UNIWARD__BOWS2__0.2bpp__4920.pgm,4920.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4920.pgm,0.51123047,0.49926758,0.50439453,0.5073242,0.5073242,0.8883709,0.1927496,0.591487,-0.5607201,0.47962272
S-UNIWARD__BOWS2__0.2bpp__4921.pgm,4921.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4921.pgm,0.5986328,0.49926758,0.6821289,0.5097656,2.9802322e-07,1.2157876,0.1927496,1.2715961,-0.0023040117,-1.3526922
S-UNIWARD__BOWS2__0.2bpp__4922.pgm,4922.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4922.pgm,0.9941406,0.50146484,0.93359375,0.51708984,0.12719727,2.6973944,2.2728202,2.2338383,1.6729443,-0.89329165
S-UNIWARD__BOWS2__0.2bpp__4923.pgm,4923.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4923.pgm,0.52441406,0.4987793,0.49536133,0.50927734,0.5678711,0.93775773,-0.26948833,0.556921,-0.11398723,0.69830143
S-UNIWARD__BOWS2__0.2bpp__4924.pgm,4924.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4924.pgm,0.025756836,0.4987793,0.34179688,0.51220703,0.46362305,-0.9302556,-0.26948833,-0.030700712,0.5561121,0.32178605
S-UNIWARD__BOWS2__0.2bpp__4925.pgm,4925.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4925.pgm,0.26391602,0.4987793,0.5288086,0.50927734,0.52001953,-0.03809061,-0.26948833,0.68490857,-0.11398723,0.52547467
S-UNIWARD__BOWS2__0.2bpp__4926.pgm,4926.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4926.pgm,0.5102539,0.49902344,0.4572754,0.50634766,0.51708984,0.8847126,-0.03836936,0.41118336,-0.7840866,0.5148935
S-UNIWARD__BOWS2__0.2bpp__4927.pgm,4927.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4927.pgm,0.52246094,0.4987793,0.49682617,0.50439453,0.5283203,0.93044114,-0.26948833,0.5625263,-1.2308195,0.55545485
S-UNIWARD__BOWS2__0.2bpp__4928.pgm,4928.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4928.pgm,0.49414062,0.4987793,0.5522461,0.5073242,0.51708984,0.82435083,-0.26948833,0.7745933,-0.5607201,0.5148935
S-UNIWARD__BOWS2__0.2bpp__4929.pgm,4929.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4929.pgm,0.019607544,0.4987793,0.013168335,0.5019531,0.0067710876,-0.9532914,-0.26948833,-1.2882136,-1.7892356,-1.328238
S-UNIWARD__BOWS2__0.2bpp__493.pgm,493.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/493.pgm,0.49804688,0.49926758,0.50390625,0.5073242,0.5,0.83898395,0.1927496,0.58961856,-0.5607201,0.45316964
S-UNIWARD__BOWS2__0.2bpp__4930.pgm,4930.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4930.pgm,0.7788086,0.4987793,0.6118164,0.5,0.57421875,1.890742,-0.26948833,1.0025419,-2.2359684,0.7212274
S-UNIWARD__BOWS2__0.2bpp__4931.pgm,4931.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4931.pgm,0.9682617,0.49853516,0.6333008,0.5126953,0.57177734,2.6004498,-0.5006073,1.0847529,0.6677953,0.71240973
S-UNIWARD__BOWS2__0.2bpp__4932.pgm,4932.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4932.pgm,0.49194336,0.49853516,0.5,0.5102539,0.51171875,0.8161197,-0.5006073,0.57467115,0.10937921,0.49549454
S-UNIWARD__BOWS2__0.2bpp__4933.pgm,4933.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4933.pgm,0.5136719,0.49951172,0.38867188,0.5107422,0.4182129,0.89751655,0.42386857,0.14866872,0.22106244,0.15777703
S-UNIWARD__BOWS2__0.2bpp__4934.pgm,4934.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4934.pgm,0.6767578,0.49926758,0.48120117,0.5083008,0.6166992,1.5084507,0.1927496,0.5027365,-0.33735368,0.87465525
S-UNIWARD__BOWS2__0.2bpp__4935.pgm,4935.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4935.pgm,0.47583008,0.49902344,0.4921875,0.5048828,0.46240234,0.7557579,-0.03836936,0.5447762,-1.1191362,0.3173772
S-UNIWARD__BOWS2__0.2bpp__4936.pgm,4936.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4936.pgm,0.4650879,0.4987793,0.50341797,0.51171875,0.4333496,0.71551675,-0.26948833,0.58775014,0.44442886,0.2124467
S-UNIWARD__BOWS2__0.2bpp__4937.pgm,4937.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4937.pgm,0.6948242,0.49902344,0.5136719,0.5097656,0.5332031,1.5761291,-0.03836936,0.6269872,-0.0023040117,0.5730902
S-UNIWARD__BOWS2__0.2bpp__4938.pgm,4938.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4938.pgm,0.7055664,0.49926758,0.37548828,0.51171875,0.6376953,1.6163702,0.1927496,0.09822106,0.44442886,0.9504874
S-UNIWARD__BOWS2__0.2bpp__4939.pgm,4939.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4939.pgm,0.83740234,0.49926758,0.63378906,0.51171875,0.6425781,2.1102393,0.1927496,1.0866214,0.44442886,0.9681227
S-UNIWARD__BOWS2__0.2bpp__494.pgm,494.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/494.pgm,0.8071289,0.5,0.51416016,0.5131836,0.55126953,1.9968323,0.8861065,0.62885565,0.77947855,0.6383411
S-UNIWARD__BOWS2__0.2bpp__4940.pgm,4940.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4940.pgm,0.47851562,0.49902344,0.47094727,0.51123047,0.47998047,0.7658182,-0.03836936,0.46349943,0.33274564,0.3808646
S-UNIWARD__BOWS2__0.2bpp__4941.pgm,4941.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4941.pgm,0.73291016,0.49902344,0.4423828,0.51171875,0.15466309,1.7188022,-0.03836936,0.3541962,0.44442886,-0.7940926
S-UNIWARD__BOWS2__0.2bpp__4942.pgm,4942.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4942.pgm,0.5239258,0.49902344,0.51220703,0.5102539,0.4975586,0.9359286,-0.03836936,0.62138194,0.10937921,0.44435194
S-UNIWARD__BOWS2__0.2bpp__4943.pgm,4943.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4943.pgm,0.5708008,0.49902344,0.45947266,0.5107422,0.5620117,1.1115265,-0.03836936,0.4195913,0.22106244,0.677139
S-UNIWARD__BOWS2__0.2bpp__4944.pgm,4944.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4944.pgm,0.5541992,0.4987793,0.43310547,0.51171875,0.43579102,1.0493355,-0.26948833,0.318696,0.44442886,0.22126439
S-UNIWARD__BOWS2__0.2bpp__4945.pgm,4945.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4945.pgm,0.68603516,0.49902344,0.45751953,0.5126953,0.0034828186,1.5432044,-0.03836936,0.41211757,0.6677953,-1.3401144
S-UNIWARD__BOWS2__0.2bpp__4946.pgm,4946.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4946.pgm,0.3071289,0.49951172,0.5595703,0.5107422,0.46020508,0.12378864,0.42386857,0.80261976,0.22106244,0.3094413
S-UNIWARD__BOWS2__0.2bpp__4947.pgm,4947.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4947.pgm,0.9472656,0.49951172,0.07519531,0.5097656,0.27319336,2.5217967,0.42386857,-1.0508643,-0.0023040117,-0.36599377
S-UNIWARD__BOWS2__0.2bpp__4948.pgm,4948.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4948.pgm,0.25219727,0.49951172,0.23181152,0.51220703,0.108947754,-0.08199006,0.42386857,-0.45156494,0.5561121,-0.95920384
S-UNIWARD__BOWS2__0.2bpp__4949.pgm,4949.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4949.pgm,0.55810547,0.49926758,0.5371094,0.51123047,0.46875,1.0639687,0.1927496,0.71667194,0.33274564,0.3403032
S-UNIWARD__BOWS2__0.2bpp__495.pgm,495.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/495.pgm,0.7265625,0.5,0.8154297,0.515625,0.63378906,1.6950234,0.8861065,1.781678,1.3378947,0.9363791
S-UNIWARD__BOWS2__0.2bpp__4950.pgm,4950.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4950.pgm,0.59814453,0.4987793,0.64990234,0.5131836,0.55029297,1.2139585,-0.26948833,1.1482797,0.77947855,0.634814
S-UNIWARD__BOWS2__0.2bpp__4951.pgm,4951.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4951.pgm,0.8183594,0.49951172,0.54589844,0.51123047,0.0005931854,2.0389025,0.42386857,0.7503037,0.33274564,-1.3505509
S-UNIWARD__BOWS2__0.2bpp__4952.pgm,4952.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4952.pgm,0.7573242,0.49926758,0.00066423416,0.5083008,0.55029297,1.8102595,0.1927496,-1.3360611,-0.33735368,0.634814
S-UNIWARD__BOWS2__0.2bpp__4953.pgm,4953.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4953.pgm,0.52441406,0.49951172,0.0025405884,0.50634766,0.7138672,0.93775773,0.42386857,-1.3288811,-0.7840866,1.2255993
S-UNIWARD__BOWS2__0.2bpp__4954.pgm,4954.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4954.pgm,0.6772461,0.49951172,0.56396484,0.5102539,0.64208984,1.5102799,0.42386857,0.81943566,0.10937921,0.9663592
S-UNIWARD__BOWS2__0.2bpp__4955.pgm,4955.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4955.pgm,0.54541016,0.49951172,0.4855957,0.5073242,0.6113281,1.016411,0.42386857,0.5195524,-0.5607201,0.8552563
S-UNIWARD__BOWS2__0.2bpp__4956.pgm,4956.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4956.pgm,0.5078125,0.49902344,0.50439453,0.50634766,0.49780273,0.87556684,-0.03836936,0.591487,-0.7840866,0.4452337
S-UNIWARD__BOWS2__0.2bpp__4957.pgm,4957.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4957.pgm,0.50683594,0.49926758,0.5078125,0.5053711,0.48779297,0.87190855,0.1927496,0.60456604,-1.007453,0.4090812
S-UNIWARD__BOWS2__0.2bpp__4958.pgm,4958.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4958.pgm,0.5107422,0.49926758,0.49536133,0.5029297,0.5024414,0.8865417,0.1927496,0.556921,-1.5658691,0.46198732
S-UNIWARD__BOWS2__0.2bpp__4959.pgm,4959.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4959.pgm,0.50683594,0.49902344,0.49951172,0.50439453,0.5019531,0.87190855,-0.03836936,0.57280266,-1.2308195,0.4602238
S-UNIWARD__BOWS2__0.2bpp__496.pgm,496.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/496.pgm,0.45776367,0.49926758,0.5126953,0.5048828,0.48876953,0.6880796,0.1927496,0.62325037,-1.1191362,0.41260827
S-UNIWARD__BOWS2__0.2bpp__4960.pgm,4960.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4960.pgm,0.49926758,0.49902344,0.49609375,0.50439453,0.50390625,0.8435568,-0.03836936,0.5597237,-1.2308195,0.46727794
S-UNIWARD__BOWS2__0.2bpp__4961.pgm,4961.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4961.pgm,0.49169922,0.49902344,0.48413086,0.5058594,0.50390625,0.8152051,-0.03836936,0.51394707,-0.8957698,0.46727794
S-UNIWARD__BOWS2__0.2bpp__4962.pgm,4962.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4962.pgm,0.5371094,0.49926758,0.54248047,0.5078125,0.5107422,0.9853155,0.1927496,0.73722464,-0.4490369,0.49196747
S-UNIWARD__BOWS2__0.2bpp__4963.pgm,4963.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4963.pgm,0.015426636,0.49926758,0.640625,0.50878906,0.55126953,-0.96895343,0.1927496,1.1127794,-0.22567046,0.6383411
S-UNIWARD__BOWS2__0.2bpp__4964.pgm,4964.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4964.pgm,0.23059082,0.49902344,0.5551758,0.5097656,0.5371094,-0.16292968,-0.03836936,0.7858039,-0.0023040117,0.58719856
S-UNIWARD__BOWS2__0.2bpp__4965.pgm,4965.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4965.pgm,0.47802734,0.49926758,0.46850586,0.50634766,0.50341797,0.7639891,0.1927496,0.4541573,-0.7840866,0.4655144
S-UNIWARD__BOWS2__0.2bpp__4966.pgm,4966.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4966.pgm,0.51171875,0.49951172,0.5854492,0.5102539,0.5541992,0.8902,0.42386857,0.9016467,0.10937921,0.6489224
S-UNIWARD__BOWS2__0.2bpp__4967.pgm,4967.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4967.pgm,0.45483398,0.49951172,0.53125,0.51123047,0.5097656,0.6771047,0.42386857,0.69425076,0.33274564,0.4884404
S-UNIWARD__BOWS2__0.2bpp__4968.pgm,4968.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4968.pgm,0.50634766,0.4987793,0.5053711,0.5078125,0.5048828,0.8700794,-0.26948833,0.59522384,-0.4490369,0.47080502
S-UNIWARD__BOWS2__0.2bpp__4969.pgm,4969.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4969.pgm,0.48754883,0.49926758,0.5019531,0.50927734,0.50341797,0.79965734,0.1927496,0.58214486,-0.11398723,0.4655144
S-UNIWARD__BOWS2__0.2bpp__497.pgm,497.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/497.pgm,0.83496094,0.49926758,0.54589844,0.5136719,0.5317383,2.1010935,0.1927496,0.7503037,0.89116174,0.5677996
S-UNIWARD__BOWS2__0.2bpp__4970.pgm,4970.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4970.pgm,0.51416016,0.49902344,0.50927734,0.5102539,0.5136719,0.8993457,-0.03836936,0.6101713,0.10937921,0.5025487
S-UNIWARD__BOWS2__0.2bpp__4971.pgm,4971.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4971.pgm,0.49780273,0.49975586,0.5102539,0.5102539,0.5048828,0.8380694,0.6549875,0.6139082,0.10937921,0.47080502
S-UNIWARD__BOWS2__0.2bpp__4972.pgm,4972.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4972.pgm,0.49926758,0.49926758,0.5024414,0.5083008,0.50097656,0.8435568,0.1927496,0.5840133,-0.33735368,0.45669672
S-UNIWARD__BOWS2__0.2bpp__4973.pgm,4973.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4973.pgm,0.54589844,0.49951172,0.49365234,0.51171875,0.5024414,1.0182401,0.42386857,0.5503815,0.44442886,0.46198732
S-UNIWARD__BOWS2__0.2bpp__4974.pgm,4974.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4974.pgm,0.50634766,0.49902344,0.5024414,0.50683594,0.5053711,0.8700794,-0.03836936,0.5840133,-0.67240334,0.47256854
S-UNIWARD__BOWS2__0.2bpp__4975.pgm,4975.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4975.pgm,0.04788208,0.49853516,0.47436523,0.515625,0.6098633,-0.84737253,-0.5006073,0.47657847,1.3378947,0.8499657
S-UNIWARD__BOWS2__0.2bpp__4976.pgm,4976.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4976.pgm,0.025909424,0.4987793,0.50097656,0.50390625,0.5180664,-0.92968404,-0.26948833,0.578408,-1.3425027,0.5184205
S-UNIWARD__BOWS2__0.2bpp__4977.pgm,4977.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4977.pgm,0.94091797,0.49853516,0.5131836,0.5053711,0.80371094,2.4980178,-0.5006073,0.6251188,-1.007453,1.5500903
S-UNIWARD__BOWS2__0.2bpp__4978.pgm,4978.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4978.pgm,0.012825012,0.49804688,0.37646484,0.51171875,0.35986328,-0.9786994,-0.9628452,0.10195793,0.44442886,-0.05296577
S-UNIWARD__BOWS2__0.2bpp__4979.pgm,4979.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4979.pgm,0.010528564,0.49902344,0.08050537,0.50634766,0.024383545,-0.98730206,-0.03836936,-1.0305451,-0.7840866,-1.2646266
S-UNIWARD__BOWS2__0.2bpp__498.pgm,498.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/498.pgm,0.52685547,0.49902344,0.49243164,0.50927734,0.50146484,0.94690347,-0.03836936,0.54571044,-0.11398723,0.45846024
S-UNIWARD__BOWS2__0.2bpp__4980.pgm,4980.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4980.pgm,0.890625,0.49829102,0.9111328,0.50341797,0.8876953,2.3096159,-0.7317262,2.1478906,-1.4541858,1.8534188
S-UNIWARD__BOWS2__0.2bpp__4981.pgm,4981.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4981.pgm,0.0067977905,0.49853516,0.009635925,0.50146484,0.06915283,-1.0012778,-0.5006073,-1.3017305,-1.9009187,-1.1029322
S-UNIWARD__BOWS2__0.2bpp__4982.pgm,4982.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4982.pgm,0.044189453,0.49829102,0.9741211,0.49804688,0.94628906,-0.86120546,-0.7317262,2.3889182,-2.6827013,2.0650434
S-UNIWARD__BOWS2__0.2bpp__4983.pgm,4983.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4983.pgm,0.32470703,0.49902344,0.0,0.5029297,0.5083008,0.18963782,-0.03836936,-1.3386028,-1.5658691,0.4831498
S-UNIWARD__BOWS2__0.2bpp__4984.pgm,4984.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4984.pgm,0.026062012,0.4987793,0.00737381,0.4987793,0.005428314,-0.92911243,-0.26948833,-1.3103865,-2.5151765,-1.3330877
S-UNIWARD__BOWS2__0.2bpp__4985.pgm,4985.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4985.pgm,0.009971619,0.49853516,0.86083984,0.5004883,0.6567383,-0.9893884,-0.5006073,1.9554421,-2.1242852,1.0192653
S-UNIWARD__BOWS2__0.2bpp__4986.pgm,4986.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/4986.pgm,0.9145508,0.49829102,0.3503418,0.5019531,0.90234375,2.399244,-0.7317262,0.0019968406,-1.7892356,1.906325
