sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD
S-UNIWARD__BOWS2__0.2bpp__2092.pgm,2092.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2092.pgm,0.46069336,0.49926758,0.5571289,0.51220703,0.51123047
S-UNIWARD__BOWS2__0.2bpp__2093.pgm,2093.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2093.pgm,0.5463867,0.49926758,0.5727539,0.51171875,0.51220703
S-UNIWARD__BOWS2__0.2bpp__2094.pgm,2094.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2094.pgm,0.71533203,0.49926758,0.56152344,0.5126953,0.58691406
S-UNIWARD__BOWS2__0.2bpp__2095.pgm,2095.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2095.pgm,0.94921875,0.5004883,0.7128906,0.51464844,0.6699219
S-UNIWARD__BOWS2__0.2bpp__2096.pgm,2096.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2096.pgm,0.7739258,0.4987793,0.4584961,0.51123047,0.59228516
S-UNIWARD__BOWS2__0.2bpp__2097.pgm,2097.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2097.pgm,0.60302734,0.49902344,0.5385742,0.5097656,0.5048828
S-UNIWARD__BOWS2__0.2bpp__2098.pgm,2098.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2098.pgm,0.94189453,0.49951172,0.43359375,0.5131836,0.78808594
S-UNIWARD__BOWS2__0.2bpp__2099.pgm,2099.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2099.pgm,0.86376953,0.49926758,0.06439209,0.51220703,0.91796875
S-UNIWARD__BOWS2__0.2bpp__21.pgm,21.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/21.pgm,0.37719727,0.49902344,0.5102539,0.5102539,0.50439453
S-UNIWARD__BOWS2__0.2bpp__210.pgm,210.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/210.pgm,0.60302734,0.49926758,0.50878906,0.5107422,0.50341797
S-UNIWARD__BOWS2__0.2bpp__2100.pgm,2100.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2100.pgm,0.9628906,0.50097656,0.8491211,0.5151367,0.6586914
S-UNIWARD__BOWS2__0.2bpp__2101.pgm,2101.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2101.pgm,0.010986328,0.5,0.94628906,0.5161133,0.63964844
S-UNIWARD__BOWS2__0.2bpp__2102.pgm,2102.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2102.pgm,0.5131836,0.49902344,0.50341797,0.5102539,0.5058594
S-UNIWARD__BOWS2__0.2bpp__2103.pgm,2103.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2103.pgm,0.36914062,0.5,0.5053711,0.5136719,0.7001953
S-UNIWARD__BOWS2__0.2bpp__2104.pgm,2104.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2104.pgm,0.59228516,0.49951172,0.5361328,0.5097656,0.51171875
S-UNIWARD__BOWS2__0.2bpp__2105.pgm,2105.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2105.pgm,0.77246094,0.49926758,0.51464844,0.51220703,0.54785156
S-UNIWARD__BOWS2__0.2bpp__2106.pgm,2106.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2106.pgm,0.8828125,0.5019531,0.7475586,0.5161133,0.001455307
S-UNIWARD__BOWS2__0.2bpp__2107.pgm,2107.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2107.pgm,0.9584961,0.49853516,0.5878906,0.5136719,0.5654297
S-UNIWARD__BOWS2__0.2bpp__2108.pgm,2108.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2108.pgm,0.7949219,0.49926758,0.6323242,0.50927734,0.5805664
S-UNIWARD__BOWS2__0.2bpp__2109.pgm,2109.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2109.pgm,0.8183594,0.49951172,0.58447266,0.5126953,0.55078125
S-UNIWARD__BOWS2__0.2bpp__211.pgm,211.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/211.pgm,0.5209961,0.49926758,0.53466797,0.51171875,0.5229492
S-UNIWARD__BOWS2__0.2bpp__2110.pgm,2110.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2110.pgm,0.5288086,0.49902344,0.5727539,0.51171875,0.5283203
S-UNIWARD__BOWS2__0.2bpp__2111.pgm,2111.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2111.pgm,0.5395508,0.49951172,0.6020508,0.51220703,0.49829102
S-UNIWARD__BOWS2__0.2bpp__2112.pgm,2112.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2112.pgm,0.7895508,0.49975586,0.87060547,0.5136719,0.91308594
S-UNIWARD__BOWS2__0.2bpp__2113.pgm,2113.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2113.pgm,0.85302734,0.49951172,0.7583008,0.515625,0.6303711
S-UNIWARD__BOWS2__0.2bpp__2114.pgm,2114.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2114.pgm,0.9785156,0.49975586,0.7285156,0.5058594,0.69921875
S-UNIWARD__BOWS2__0.2bpp__2115.pgm,2115.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2115.pgm,0.5786133,0.49975586,0.5175781,0.51123047,0.51123047
S-UNIWARD__BOWS2__0.2bpp__2116.pgm,2116.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2116.pgm,0.5019531,0.49951172,0.50146484,0.5102539,0.5029297
S-UNIWARD__BOWS2__0.2bpp__2117.pgm,2117.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2117.pgm,0.5019531,0.4987793,0.5019531,0.5073242,0.50341797
S-UNIWARD__BOWS2__0.2bpp__2118.pgm,2118.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2118.pgm,0.98339844,0.49853516,0.52978516,0.5136719,0.49609375
S-UNIWARD__BOWS2__0.2bpp__2119.pgm,2119.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2119.pgm,0.050994873,0.49731445,0.06793213,0.51464844,0.016845703
S-UNIWARD__BOWS2__0.2bpp__212.pgm,212.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/212.pgm,0.49316406,0.49902344,0.5097656,0.51171875,0.51953125
S-UNIWARD__BOWS2__0.2bpp__2120.pgm,2120.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2120.pgm,0.5048828,0.49853516,0.50341797,0.5097656,0.50390625
S-UNIWARD__BOWS2__0.2bpp__2121.pgm,2121.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2121.pgm,0.5048828,0.4987793,0.5019531,0.5073242,0.50097656
S-UNIWARD__BOWS2__0.2bpp__2122.pgm,2122.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2122.pgm,0.4963379,0.49902344,0.50341797,0.50927734,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2123.pgm,2123.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2123.pgm,0.4873047,0.49853516,0.5058594,0.50927734,0.50683594
S-UNIWARD__BOWS2__0.2bpp__2124.pgm,2124.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2124.pgm,0.50146484,0.4987793,0.5073242,0.5078125,0.50390625
S-UNIWARD__BOWS2__0.2bpp__2125.pgm,2125.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2125.pgm,0.5004883,0.49902344,0.53271484,0.51220703,0.52441406
S-UNIWARD__BOWS2__0.2bpp__2126.pgm,2126.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2126.pgm,0.4729004,0.4987793,0.5019531,0.5083008,0.5029297
S-UNIWARD__BOWS2__0.2bpp__2127.pgm,2127.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2127.pgm,0.5,0.4987793,0.5053711,0.50878906,0.50341797
S-UNIWARD__BOWS2__0.2bpp__2128.pgm,2128.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2128.pgm,0.02470398,0.4987793,0.052825928,0.50341797,0.0039901733
S-UNIWARD__BOWS2__0.2bpp__2129.pgm,2129.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2129.pgm,0.67578125,0.4987793,0.5415039,0.5102539,0.5205078
S-UNIWARD__BOWS2__0.2bpp__213.pgm,213.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/213.pgm,0.6411133,0.49926758,0.60546875,0.51220703,0.6357422
S-UNIWARD__BOWS2__0.2bpp__2130.pgm,2130.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2130.pgm,0.49804688,0.4987793,0.49926758,0.5058594,0.50146484
S-UNIWARD__BOWS2__0.2bpp__2131.pgm,2131.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2131.pgm,0.49951172,0.49902344,0.5136719,0.51123047,0.51953125
S-UNIWARD__BOWS2__0.2bpp__2132.pgm,2132.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2132.pgm,0.94091797,0.4987793,0.78808594,0.5004883,0.6225586
S-UNIWARD__BOWS2__0.2bpp__2133.pgm,2133.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2133.pgm,0.5083008,0.49951172,0.50439453,0.51123047,0.5048828
S-UNIWARD__BOWS2__0.2bpp__2134.pgm,2134.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2134.pgm,0.49658203,0.4987793,0.5048828,0.5097656,0.50146484
S-UNIWARD__BOWS2__0.2bpp__2135.pgm,2135.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2135.pgm,0.50878906,0.49853516,0.50390625,0.5083008,0.5019531
S-UNIWARD__BOWS2__0.2bpp__2136.pgm,2136.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2136.pgm,0.64160156,0.4987793,0.5107422,0.51220703,0.50878906
S-UNIWARD__BOWS2__0.2bpp__2137.pgm,2137.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2137.pgm,0.47753906,0.49902344,0.4975586,0.5019531,0.5317383
S-UNIWARD__BOWS2__0.2bpp__2138.pgm,2138.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2138.pgm,0.49902344,0.4987793,0.5053711,0.50927734,0.5058594
S-UNIWARD__BOWS2__0.2bpp__2139.pgm,2139.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2139.pgm,0.50927734,0.4987793,0.5107422,0.5097656,0.5126953
S-UNIWARD__BOWS2__0.2bpp__214.pgm,214.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/214.pgm,0.81396484,0.49902344,0.51171875,0.5097656,0.5024414
S-UNIWARD__BOWS2__0.2bpp__2140.pgm,2140.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2140.pgm,0.91748047,0.49853516,0.68359375,0.5131836,0.59472656
S-UNIWARD__BOWS2__0.2bpp__2141.pgm,2141.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2141.pgm,0.51123047,0.4987793,0.50341797,0.50634766,0.5029297
S-UNIWARD__BOWS2__0.2bpp__2142.pgm,2142.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2142.pgm,0.49975586,0.4987793,0.50146484,0.50683594,0.50146484
S-UNIWARD__BOWS2__0.2bpp__2143.pgm,2143.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2143.pgm,0.49731445,0.49926758,0.5004883,0.5073242,0.5024414
S-UNIWARD__BOWS2__0.2bpp__2144.pgm,2144.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2144.pgm,0.50341797,0.4987793,0.5019531,0.50683594,0.5019531
S-UNIWARD__BOWS2__0.2bpp__2145.pgm,2145.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2145.pgm,0.49267578,0.49926758,0.53564453,0.50390625,0.47509766
S-UNIWARD__BOWS2__0.2bpp__2146.pgm,2146.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2146.pgm,0.50097656,0.49853516,0.5024414,0.50634766,0.5019531
S-UNIWARD__BOWS2__0.2bpp__2147.pgm,2147.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2147.pgm,0.50097656,0.4987793,0.5029297,0.50634766,0.50390625
S-UNIWARD__BOWS2__0.2bpp__2148.pgm,2148.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2148.pgm,0.50927734,0.49951172,0.5004883,0.5083008,0.5078125
S-UNIWARD__BOWS2__0.2bpp__2149.pgm,2149.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2149.pgm,0.4638672,0.4987793,0.50878906,0.50927734,0.50341797
S-UNIWARD__BOWS2__0.2bpp__215.pgm,215.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/215.pgm,0.4921875,0.49902344,0.5214844,0.51123047,0.59375
S-UNIWARD__BOWS2__0.2bpp__2150.pgm,2150.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2150.pgm,0.6269531,0.49926758,0.5205078,0.5107422,0.55126953
S-UNIWARD__BOWS2__0.2bpp__2151.pgm,2151.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2151.pgm,0.5048828,0.4987793,0.51171875,0.5102539,0.51123047
S-UNIWARD__BOWS2__0.2bpp__2152.pgm,2152.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2152.pgm,0.49682617,0.49853516,0.5029297,0.5083008,0.5024414
S-UNIWARD__BOWS2__0.2bpp__2153.pgm,2153.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2153.pgm,0.5180664,0.49902344,0.49926758,0.50634766,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2154.pgm,2154.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2154.pgm,0.5019531,0.4987793,0.5024414,0.50878906,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2155.pgm,2155.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2155.pgm,0.49365234,0.49902344,0.5029297,0.5083008,0.5024414
S-UNIWARD__BOWS2__0.2bpp__2156.pgm,2156.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2156.pgm,0.5107422,0.4987793,0.50634766,0.50927734,0.50341797
S-UNIWARD__BOWS2__0.2bpp__2157.pgm,2157.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2157.pgm,0.49975586,0.49902344,0.50439453,0.5073242,0.50390625
S-UNIWARD__BOWS2__0.2bpp__2158.pgm,2158.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2158.pgm,0.4975586,0.49926758,0.5024414,0.5073242,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2159.pgm,2159.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2159.pgm,0.796875,0.4987793,0.5024414,0.51123047,0.6621094
S-UNIWARD__BOWS2__0.2bpp__216.pgm,216.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/216.pgm,0.5019531,0.49951172,0.50634766,0.5097656,0.50683594
S-UNIWARD__BOWS2__0.2bpp__2160.pgm,2160.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2160.pgm,0.5029297,0.49902344,0.5004883,0.50683594,0.50341797
S-UNIWARD__BOWS2__0.2bpp__2161.pgm,2161.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2161.pgm,0.49780273,0.49902344,0.50146484,0.50683594,0.5029297
S-UNIWARD__BOWS2__0.2bpp__2162.pgm,2162.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2162.pgm,0.56689453,0.49951172,0.50390625,0.5097656,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2163.pgm,2163.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2163.pgm,0.5058594,0.49902344,0.5107422,0.5126953,0.5058594
S-UNIWARD__BOWS2__0.2bpp__2164.pgm,2164.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2164.pgm,0.51220703,0.4987793,0.50439453,0.5107422,0.5078125
S-UNIWARD__BOWS2__0.2bpp__2165.pgm,2165.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2165.pgm,0.47631836,0.49902344,0.50146484,0.51123047,0.50341797
S-UNIWARD__BOWS2__0.2bpp__2166.pgm,2166.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2166.pgm,0.49902344,0.49902344,0.5029297,0.5078125,0.5
S-UNIWARD__BOWS2__0.2bpp__2167.pgm,2167.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2167.pgm,0.5053711,0.4987793,0.5024414,0.5058594,0.5024414
S-UNIWARD__BOWS2__0.2bpp__2168.pgm,2168.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2168.pgm,0.5,0.49902344,0.50341797,0.5102539,0.5019531
S-UNIWARD__BOWS2__0.2bpp__2169.pgm,2169.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2169.pgm,0.39770508,0.49926758,0.5205078,0.5097656,0.5576172
S-UNIWARD__BOWS2__0.2bpp__217.pgm,217.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/217.pgm,0.5102539,0.49926758,0.5175781,0.50927734,0.5097656
S-UNIWARD__BOWS2__0.2bpp__2170.pgm,2170.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2170.pgm,0.78515625,0.49975586,0.5830078,0.51416016,0.8286133
S-UNIWARD__BOWS2__0.2bpp__2171.pgm,2171.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2171.pgm,0.5004883,0.49951172,0.49560547,0.50634766,0.50341797
S-UNIWARD__BOWS2__0.2bpp__2172.pgm,2172.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2172.pgm,0.5019531,0.49926758,0.5024414,0.5078125,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2173.pgm,2173.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2173.pgm,0.49487305,0.49926758,0.50146484,0.5073242,0.5048828
S-UNIWARD__BOWS2__0.2bpp__2174.pgm,2174.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2174.pgm,0.5263672,0.49902344,0.5102539,0.5102539,0.5136719
S-UNIWARD__BOWS2__0.2bpp__2175.pgm,2175.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2175.pgm,0.4951172,0.4987793,0.50634766,0.50878906,0.5058594
S-UNIWARD__BOWS2__0.2bpp__2176.pgm,2176.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2176.pgm,0.49975586,0.49926758,0.49609375,0.50439453,0.5024414
S-UNIWARD__BOWS2__0.2bpp__2177.pgm,2177.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2177.pgm,0.49658203,0.49926758,0.50390625,0.5078125,0.5058594
S-UNIWARD__BOWS2__0.2bpp__2178.pgm,2178.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2178.pgm,0.5053711,0.4987793,0.5029297,0.5073242,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2179.pgm,2179.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2179.pgm,0.49438477,0.4987793,0.5048828,0.51220703,0.5058594
S-UNIWARD__BOWS2__0.2bpp__218.pgm,218.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/218.pgm,0.50634766,0.49951172,0.50927734,0.50927734,0.50878906
S-UNIWARD__BOWS2__0.2bpp__2180.pgm,2180.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2180.pgm,0.50341797,0.49902344,0.50341797,0.50927734,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2181.pgm,2181.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2181.pgm,0.9785156,0.49853516,0.59375,0.5131836,0.55908203
S-UNIWARD__BOWS2__0.2bpp__2182.pgm,2182.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2182.pgm,0.5004883,0.49926758,0.50146484,0.5058594,0.5029297
S-UNIWARD__BOWS2__0.2bpp__2183.pgm,2183.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2183.pgm,0.50097656,0.49902344,0.5078125,0.5102539,0.5097656
S-UNIWARD__BOWS2__0.2bpp__2184.pgm,2184.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2184.pgm,0.52978516,0.49926758,0.5019531,0.5073242,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2185.pgm,2185.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2185.pgm,0.49438477,0.49926758,0.5004883,0.50634766,0.50341797
S-UNIWARD__BOWS2__0.2bpp__2186.pgm,2186.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2186.pgm,0.48706055,0.49975586,0.4736328,0.5136719,0.4892578
S-UNIWARD__BOWS2__0.2bpp__2187.pgm,2187.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2187.pgm,0.51171875,0.49902344,0.50634766,0.5078125,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2188.pgm,2188.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2188.pgm,0.52246094,0.49902344,0.49121094,0.5058594,0.50439453
S-UNIWARD__BOWS2__0.2bpp__2189.pgm,2189.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2189.pgm,0.49926758,0.49902344,0.5024414,0.51171875,0.5053711
S-UNIWARD__BOWS2__0.2bpp__219.pgm,219.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/219.pgm,0.5854492,0.49902344,0.60253906,0.51123047,0.67285156
S-UNIWARD__BOWS2__0.2bpp__2190.pgm,2190.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2190.pgm,0.45336914,0.49902344,0.5234375,0.5029297,0.69091797
S-UNIWARD__BOWS2__0.2bpp__2191.pgm,2191.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2191.pgm,0.9760742,0.49829102,0.94384766,0.5136719,0.8173828
S-UNIWARD__BOWS2__0.2bpp__2192.pgm,2192.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2192.pgm,0.49951172,0.49926758,0.50097656,0.50683594,0.5024414
S-UNIWARD__BOWS2__0.2bpp__2193.pgm,2193.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2193.pgm,0.5390625,0.49853516,0.51416016,0.5102539,0.51416016
S-UNIWARD__BOWS2__0.2bpp__2194.pgm,2194.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2194.pgm,0.50390625,0.49853516,0.50146484,0.5073242,0.50146484
S-UNIWARD__BOWS2__0.2bpp__2195.pgm,2195.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2195.pgm,0.50439453,0.49926758,0.50439453,0.5083008,0.50390625
S-UNIWARD__BOWS2__0.2bpp__2196.pgm,2196.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2196.pgm,0.5019531,0.49951172,0.50634766,0.50927734,0.5048828
S-UNIWARD__BOWS2__0.2bpp__2197.pgm,2197.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.2bpp/stego/2197.pgm,0.4963379,0.4987793,0.50439453,0.50683594,0.50341797
