sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD
S-UNIWARD__BOWS2__0.4bpp__8661.pgm,8661.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8661.pgm,0.022079468,0.58496094,0.2319336,0.39648438,0.90478516,-0.5760927,1.5264713,0.023592759,0.7841534,2.3376305
S-UNIWARD__BOWS2__0.4bpp__8662.pgm,8662.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8662.pgm,0.009269714,0.99365234,0.2548828,0.0072898865,0.9794922,-0.6341282,3.1812017,0.11100612,-0.70687133,2.6040204
S-UNIWARD__BOWS2__0.4bpp__8663.pgm,8663.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8663.pgm,0.8774414,1.0,0.89208984,0.9243164,0.9995117,3.299186,3.2069025,2.538122,2.8063061,2.675406
S-UNIWARD__BOWS2__0.4bpp__8664.pgm,8664.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8664.pgm,0.9038086,0.7963867,0.7841797,0.008743286,0.9614258,3.4186444,2.3825026,2.127093,-0.7013033,2.5395994
S-UNIWARD__BOWS2__0.4bpp__8665.pgm,8665.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8665.pgm,0.97998047,0.9863281,0.9868164,0.98535156,0.98779297,3.7637465,3.151547,2.8989346,3.040135,2.6336193
S-UNIWARD__BOWS2__0.4bpp__8666.pgm,8666.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8666.pgm,0.010650635,0.9926758,0.02784729,0.008285522,0.061523438,-0.6278719,3.1772478,-0.7537701,-0.703057,-0.66926754
S-UNIWARD__BOWS2__0.4bpp__8667.pgm,8667.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8667.pgm,0.7680664,0.6821289,0.28051758,0.0067977905,0.92578125,2.8036547,1.9198899,0.20864871,-0.7087566,2.4124982
S-UNIWARD__BOWS2__0.4bpp__8668.pgm,8668.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8668.pgm,0.86621094,0.9916992,0.9082031,0.9902344,0.9916992,3.2483056,3.1732938,2.5994973,3.0588412,2.6475482
S-UNIWARD__BOWS2__0.4bpp__8669.pgm,8669.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8669.pgm,0.52197266,0.5073242,0.47802734,0.87841797,0.58203125,1.6887093,1.2121319,0.9609616,2.6304667,1.1867564
S-UNIWARD__BOWS2__0.4bpp__867.pgm,867.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/867.pgm,0.53759766,0.51660156,0.5209961,0.50927734,0.5126953,1.7594994,1.2496943,1.1246291,1.2162693,0.93951863
S-UNIWARD__BOWS2__0.4bpp__8670.pgm,8670.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8670.pgm,0.79541016,0.5097656,0.5097656,0.5522461,0.5126953,2.9275374,1.2220167,1.0818524,1.3808849,0.93951863
S-UNIWARD__BOWS2__0.4bpp__8671.pgm,8671.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8671.pgm,0.95703125,0.9873047,0.6166992,0.009674072,0.96484375,3.6597736,3.155501,1.4891615,-0.6977374,2.5517871
S-UNIWARD__BOWS2__0.4bpp__8672.pgm,8672.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8672.pgm,0.43139648,0.9941406,0.16149902,0.008918762,0.54248047,1.2783474,3.1831787,-0.24469186,-0.700631,1.0457264
S-UNIWARD__BOWS2__0.4bpp__8673.pgm,8673.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8673.pgm,0.98291016,0.9741211,0.9892578,0.10723877,0.98779297,3.7770197,3.1021225,2.908234,-0.32396188,2.6336193
S-UNIWARD__BOWS2__0.4bpp__8674.pgm,8674.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8674.pgm,0.010055542,0.76220703,0.66796875,0.16381836,0.1394043,-0.63056797,2.2441142,1.6844467,-0.107202455,-0.3915604
S-UNIWARD__BOWS2__0.4bpp__8675.pgm,8675.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8675.pgm,0.97265625,0.9941406,0.009712219,0.013221741,0.014732361,3.7305636,3.1831787,-0.8228464,-0.6841461,-0.8361149
S-UNIWARD__BOWS2__0.4bpp__8676.pgm,8676.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8676.pgm,0.9355469,0.9946289,0.026306152,0.025619507,0.10412598,3.562437,3.1851556,-0.7596403,-0.6366496,-0.5173556
S-UNIWARD__BOWS2__0.4bpp__8677.pgm,8677.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8677.pgm,0.9301758,0.8496094,0.5722656,0.50683594,0.57421875,3.5381029,2.5979931,1.3199143,1.2069161,1.1588986
S-UNIWARD__BOWS2__0.4bpp__8678.pgm,8678.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8678.pgm,0.01751709,0.6645508,0.035736084,0.029922485,0.45751953,-0.5967629,1.8487188,-0.72372174,-0.62016463,0.7427731
S-UNIWARD__BOWS2__0.4bpp__8679.pgm,8679.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8679.pgm,0.91015625,0.73291016,0.546875,0.6538086,0.5527344,3.447403,2.1254954,1.2232016,1.7699761,1.0822897
S-UNIWARD__BOWS2__0.4bpp__868.pgm,868.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/868.pgm,0.50927734,0.5029297,0.50341797,0.49804688,0.49853516,1.6311922,1.194339,1.0576743,1.1732447,0.8890264
S-UNIWARD__BOWS2__0.4bpp__8680.pgm,8680.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8680.pgm,0.97753906,0.953125,0.71777344,0.8149414,0.7524414,3.7526855,3.0171125,1.8741522,2.3872848,1.794404
S-UNIWARD__BOWS2__0.4bpp__8681.pgm,8681.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8681.pgm,0.0107803345,0.9863281,0.9863281,0.013221741,0.9760742,-0.6272842,3.151547,2.8970747,-0.6841461,2.5918326
S-UNIWARD__BOWS2__0.4bpp__8682.pgm,8682.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8682.pgm,0.9892578,0.8857422,0.9628906,0.9370117,0.92822266,3.8057783,2.7442896,2.8078015,2.8549426,2.4212039
S-UNIWARD__BOWS2__0.4bpp__8683.pgm,8683.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8683.pgm,0.49682617,0.50683594,0.50634766,0.50146484,0.5107422,1.5747813,1.2101549,1.0688334,1.1863391,0.9325542
S-UNIWARD__BOWS2__0.4bpp__8684.pgm,8684.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8684.pgm,0.7895508,0.5004883,0.5185547,0.5541992,0.5361328,2.9009912,1.1844541,1.1153299,1.3883673,1.0230919
S-UNIWARD__BOWS2__0.4bpp__8685.pgm,8685.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8685.pgm,0.014060974,0.8930664,0.029205322,0.027328491,0.10992432,-0.6124211,2.7739444,-0.7485974,-0.6301024,-0.49667993
S-UNIWARD__BOWS2__0.4bpp__8686.pgm,8686.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8686.pgm,0.39770508,0.5024414,0.46142578,5.6505203e-05,0.5029297,1.1257061,1.1923621,0.89772636,-0.73458284,0.9046964
S-UNIWARD__BOWS2__0.4bpp__8687.pgm,8687.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8687.pgm,0.5415039,0.51123047,0.515625,0.49902344,0.5307617,1.777197,1.2279476,1.1041707,1.176986,1.0039397
S-UNIWARD__BOWS2__0.4bpp__8688.pgm,8688.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8688.pgm,0.3112793,0.4892578,0.51171875,0.5390625,0.53759766,0.7341479,1.1389836,1.0892918,1.3303778,1.0283153
S-UNIWARD__BOWS2__0.4bpp__8689.pgm,8689.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8689.pgm,0.9814453,0.41430664,0.1673584,0.015487671,0.51904297,3.7703831,0.8355175,-0.22237356,-0.6754652,0.9621531
S-UNIWARD__BOWS2__0.4bpp__869.pgm,869.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/869.pgm,0.5073242,0.50878906,0.5083008,0.50439453,0.5180664,1.6223434,1.2180628,1.0762728,1.1975629,0.95867085
S-UNIWARD__BOWS2__0.4bpp__8690.pgm,8690.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8690.pgm,0.64404297,0.6088867,0.69140625,0.99902344,0.6894531,2.2417576,1.6233432,1.7737199,3.0925126,1.5698006
S-UNIWARD__BOWS2__0.4bpp__8691.pgm,8691.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8691.pgm,0.9580078,0.68652344,0.4025879,0.29125977,0.70947266,3.664198,1.9376827,0.6736134,0.38103235,1.6411861
S-UNIWARD__BOWS2__0.4bpp__8692.pgm,8692.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8692.pgm,0.010650635,0.39648438,0.04208374,0.009559631,0.07171631,-0.6278719,0.7633578,-0.6995436,-0.69817585,-0.6329219
S-UNIWARD__BOWS2__0.4bpp__8693.pgm,8693.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8693.pgm,0.5205078,0.52441406,0.5180664,0.5727539,0.5498047,1.6820726,1.281326,1.11347,1.4594513,1.071843
S-UNIWARD__BOWS2__0.4bpp__8694.pgm,8694.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8694.pgm,0.765625,0.9760742,0.92871094,0.8256836,0.97509766,2.7925937,3.1100304,2.6776114,2.4284384,2.5883503
S-UNIWARD__BOWS2__0.4bpp__8695.pgm,8695.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8695.pgm,0.48388672,0.48901367,0.4975586,0.52978516,0.49609375,1.5161582,1.1379951,1.0353559,1.2948358,0.88032085
S-UNIWARD__BOWS2__0.4bpp__8696.pgm,8696.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8696.pgm,0.49414062,0.5029297,0.50390625,0.5053711,0.5048828,1.5626142,1.194339,1.0595341,1.2013042,0.91166085
S-UNIWARD__BOWS2__0.4bpp__8697.pgm,8697.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8697.pgm,0.012428284,0.70996094,0.2109375,0.055419922,0.67285156,-0.6198181,2.0325775,-0.05638117,-0.52248263,1.5106028
S-UNIWARD__BOWS2__0.4bpp__8698.pgm,8698.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8698.pgm,0.52685547,0.5180664,0.5073242,0.50683594,0.5214844,1.7108312,1.2556254,1.0725532,1.2069161,0.97085863
S-UNIWARD__BOWS2__0.4bpp__8699.pgm,8699.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8699.pgm,0.010246277,0.23937988,0.019012451,0.019683838,0.2836914,-0.6297038,0.12726519,-0.7874219,-0.65938944,0.12293777
S-UNIWARD__BOWS2__0.4bpp__87.pgm,87.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/87.pgm,0.9916992,0.9819336,0.9550781,0.025756836,0.59716797,3.8168392,3.1337543,2.7780437,-0.6361235,1.2407308
S-UNIWARD__BOWS2__0.4bpp__870.pgm,870.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/870.pgm,0.5102539,0.50927734,0.5053711,0.51464844,0.515625,1.6356167,1.2200397,1.0651137,1.2368462,0.9499653
S-UNIWARD__BOWS2__0.4bpp__8700.pgm,8700.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8700.pgm,0.69677734,0.9506836,0.91503906,0.8701172,0.8886719,2.4806745,3.0072277,2.6255352,2.598666,2.2801738
S-UNIWARD__BOWS2__0.4bpp__8701.pgm,8701.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8701.pgm,0.9916992,0.99316406,0.9663086,0.03253174,0.9614258,3.8168392,3.1792247,2.8208206,-0.61016846,2.5395994
S-UNIWARD__BOWS2__0.4bpp__8702.pgm,8702.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8702.pgm,0.7578125,0.7270508,0.48657227,0.16430664,0.038909912,2.7571986,2.1017718,0.9935091,-0.10533182,-0.7499027
S-UNIWARD__BOWS2__0.4bpp__8703.pgm,8703.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8703.pgm,0.99316406,0.9824219,0.9692383,0.45410156,0.984375,3.8234758,3.1357312,2.8319795,1.0048879,2.6214316
S-UNIWARD__BOWS2__0.4bpp__8704.pgm,8704.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8704.pgm,0.9760742,0.6586914,0.55615234,0.74853516,0.5571289,3.746049,1.8249949,1.258539,2.1328788,1.0979596
S-UNIWARD__BOWS2__0.4bpp__8705.pgm,8705.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8705.pgm,0.8198242,0.55078125,0.54296875,0.57373047,0.5522461,3.0381472,1.3880829,1.2083228,1.4631926,1.0805485
S-UNIWARD__BOWS2__0.4bpp__8706.pgm,8706.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8706.pgm,0.30688477,0.99316406,0.91796875,0.009376526,0.9794922,0.71423817,3.1792247,2.6366944,-0.69887733,2.6040204
S-UNIWARD__BOWS2__0.4bpp__8707.pgm,8707.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8707.pgm,0.5048828,0.5048828,0.5029297,0.49316406,0.50634766,1.6112825,1.2022469,1.0558144,1.1545384,0.9168842
S-UNIWARD__BOWS2__0.4bpp__8708.pgm,8708.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8708.pgm,0.53564453,0.50390625,0.5136719,0.5371094,0.51464844,1.7506506,1.198293,1.0967313,1.3228953,0.9464831
S-UNIWARD__BOWS2__0.4bpp__8709.pgm,8709.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8709.pgm,0.5541992,0.5053711,0.48950195,0.44628906,0.4921875,1.834714,1.2042239,1.0046682,0.9749578,0.86639196
S-UNIWARD__BOWS2__0.4bpp__871.pgm,871.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/871.pgm,0.50634766,0.50439453,0.50927734,0.45385742,0.48828125,1.6179191,1.2002699,1.0799925,1.0039526,0.85246307
S-UNIWARD__BOWS2__0.4bpp__8710.pgm,8710.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8710.pgm,0.79296875,0.76904297,0.31298828,0.16503906,0.73291016,2.9164765,2.271792,0.3323293,-0.102525875,1.7247595
S-UNIWARD__BOWS2__0.4bpp__8711.pgm,8711.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8711.pgm,0.4650879,1.0,0.5048828,0.4519043,0.47705078,1.4309888,3.2069025,1.0632538,0.9964701,0.81241757
S-UNIWARD__BOWS2__0.4bpp__8712.pgm,8712.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8712.pgm,0.48510742,0.54541016,0.5151367,0.50146484,0.5180664,1.5216887,1.3663361,1.1023109,1.1863391,0.95867085
S-UNIWARD__BOWS2__0.4bpp__8713.pgm,8713.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8713.pgm,0.5102539,0.50390625,0.5,0.52685547,0.5175781,1.6356167,1.198293,1.0446552,1.283612,0.95692974
S-UNIWARD__BOWS2__0.4bpp__8714.pgm,8714.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8714.pgm,0.51660156,1.0,0.5083008,0.65283203,0.5546875,1.6643752,3.2069025,1.0762728,1.7662349,1.0892541
S-UNIWARD__BOWS2__0.4bpp__8715.pgm,8715.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8715.pgm,0.5131836,0.5078125,0.51123047,0.5180664,0.5175781,1.6488898,1.2141088,1.087432,1.2499406,0.95692974
S-UNIWARD__BOWS2__0.4bpp__8716.pgm,8716.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8716.pgm,0.5136719,0.50634766,0.5097656,0.45751953,0.51123047,1.651102,1.2081778,1.0818524,1.0179824,0.9342953
S-UNIWARD__BOWS2__0.4bpp__8717.pgm,8717.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8717.pgm,0.5234375,0.5185547,0.52001953,0.5151367,0.5336914,1.6953459,1.2576023,1.1209095,1.2387168,1.0143864
S-UNIWARD__BOWS2__0.4bpp__8718.pgm,8718.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8718.pgm,0.5732422,0.5341797,0.56884766,0.26904297,0.58251953,1.9209895,1.3208656,1.3068953,0.2959186,1.1884974
S-UNIWARD__BOWS2__0.4bpp__8719.pgm,8719.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8719.pgm,0.8071289,0.58203125,0.38500977,0.5932617,0.5175781,2.9806302,1.5146095,0.60665846,1.5380179,0.95692974
S-UNIWARD__BOWS2__0.4bpp__872.pgm,872.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/872.pgm,0.49316406,0.5048828,0.5019531,0.49169922,0.4970703,1.5581899,1.2022469,1.0520947,1.1489265,0.88380307
S-UNIWARD__BOWS2__0.4bpp__8720.pgm,8720.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8720.pgm,0.7915039,0.49951172,0.4572754,0.5341797,0.5366211,2.9098399,1.1805001,0.8819176,1.3116715,1.0248331
S-UNIWARD__BOWS2__0.4bpp__8721.pgm,8721.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8721.pgm,0.59521484,0.5878906,0.48608398,0.5136719,0.5576172,2.0205383,1.5383332,0.99164927,1.233105,1.0997008
S-UNIWARD__BOWS2__0.4bpp__8722.pgm,8722.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8722.pgm,0.57128906,0.49267578,0.5097656,0.52734375,0.52246094,1.9121408,1.1528225,1.0818524,1.2854826,0.97434086
S-UNIWARD__BOWS2__0.4bpp__8723.pgm,8723.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8723.pgm,0.026763916,0.82373047,0.69921875,0.8261719,0.73291016,-0.5548695,2.4932134,1.8034776,2.430309,1.7247595
S-UNIWARD__BOWS2__0.4bpp__8724.pgm,8724.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8724.pgm,0.5205078,0.5107422,0.5078125,0.51464844,0.5283203,1.6820726,1.2259706,1.074413,1.2368462,0.99523413
S-UNIWARD__BOWS2__0.4bpp__8725.pgm,8725.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8725.pgm,0.98291016,0.88916016,0.7763672,0.67578125,0.7133789,3.7770197,2.7581284,2.0973353,1.8541546,1.655115
S-UNIWARD__BOWS2__0.4bpp__8726.pgm,8726.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8726.pgm,0.037322998,0.9707031,0.95947266,0.8027344,0.84716797,-0.5070308,3.0882838,2.7947824,2.340519,2.1321795
S-UNIWARD__BOWS2__0.4bpp__8727.pgm,8727.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8727.pgm,0.5151367,0.4975586,0.51171875,0.515625,0.52246094,1.6577386,1.1725923,1.0892918,1.2405875,0.97434086
S-UNIWARD__BOWS2__0.4bpp__8728.pgm,8728.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8728.pgm,0.018432617,0.14038086,0.12890625,0.012825012,0.2927246,-0.592615,-0.2735671,-0.36883745,-0.68566597,0.15514831
S-UNIWARD__BOWS2__0.4bpp__8729.pgm,8729.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8729.pgm,0.5024414,0.49926758,0.50390625,0.5029297,0.5107422,1.6002215,1.1795117,1.0595341,1.191951,0.9325542
S-UNIWARD__BOWS2__0.4bpp__873.pgm,873.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/873.pgm,0.5073242,0.49902344,0.51123047,0.50927734,0.48876953,1.6223434,1.1785232,1.087432,1.2162693,0.8542042
S-UNIWARD__BOWS2__0.4bpp__8730.pgm,8730.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8730.pgm,0.18493652,0.44213867,0.49365234,0.4880371,0.48901367,0.16174287,0.9482053,1.020477,1.1348968,0.85507476
S-UNIWARD__BOWS2__0.4bpp__8731.pgm,8731.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8731.pgm,0.010902405,0.19836426,0.009895325,0.01020813,0.015014648,-0.6267312,-0.038800966,-0.822149,-0.6956914,-0.8351083
S-UNIWARD__BOWS2__0.4bpp__8732.pgm,8732.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8732.pgm,0.98828125,0.9863281,0.87158203,0.009376526,0.98583984,3.801354,3.151547,2.460008,-0.69887733,2.6266549
S-UNIWARD__BOWS2__0.4bpp__8733.pgm,8733.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8733.pgm,0.8461914,0.52246094,0.49975586,0.52441406,0.54296875,3.1576056,1.2734182,1.0437253,1.2742589,1.0474675
S-UNIWARD__BOWS2__0.4bpp__8734.pgm,8734.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8734.pgm,0.49975586,0.5058594,0.5102539,0.50927734,0.51464844,1.5880545,1.2062008,1.0837122,1.2162693,0.9464831
S-UNIWARD__BOWS2__0.4bpp__8735.pgm,8735.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8735.pgm,0.91064453,0.3720703,0.6191406,0.71972656,0.5917969,3.449615,0.66450894,1.4984608,2.0225115,1.2215785
S-UNIWARD__BOWS2__0.4bpp__8736.pgm,8736.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8736.pgm,0.012336731,0.9692383,0.022460938,0.007965088,0.5551758,-0.6202329,3.0823529,-0.7742867,-0.7042846,1.0909952
S-UNIWARD__BOWS2__0.4bpp__8737.pgm,8737.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8737.pgm,0.68359375,0.5234375,0.9628906,0.47705078,0.9296875,2.4209452,1.2773721,2.8078015,1.0928077,2.4264271
S-UNIWARD__BOWS2__0.4bpp__8738.pgm,8738.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8738.pgm,0.93310547,0.76953125,0.49658203,0.31030273,0.93359375,3.551376,2.273769,1.0316362,0.45398697,2.440356
S-UNIWARD__BOWS2__0.4bpp__8739.pgm,8739.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8739.pgm,0.024887085,0.9868164,0.10089111,0.019866943,0.90722656,-0.5633726,3.153524,-0.47554684,-0.65868795,2.3463361
S-UNIWARD__BOWS2__0.4bpp__874.pgm,874.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/874.pgm,0.51123047,0.5209961,0.50097656,0.50341797,0.5058594,1.640041,1.2674872,1.0483749,1.1938217,0.9151431
S-UNIWARD__BOWS2__0.4bpp__8740.pgm,8740.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8740.pgm,0.50146484,0.5131836,0.51904297,0.50927734,0.52783203,1.5957972,1.2358556,1.1171898,1.2162693,0.993493
S-UNIWARD__BOWS2__0.4bpp__8741.pgm,8741.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8741.pgm,0.4814453,0.50097656,0.5239258,0.5058594,0.51708984,1.5050973,1.186431,1.1357883,1.2031748,0.95518863
S-UNIWARD__BOWS2__0.4bpp__8742.pgm,8742.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8742.pgm,0.48388672,0.5546875,0.52734375,0.3474121,0.5756836,1.5161582,1.4038987,1.1488073,0.5961549,1.1641219
S-UNIWARD__BOWS2__0.4bpp__8743.pgm,8743.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8743.pgm,0.5263672,0.50927734,0.5024414,0.51953125,0.515625,1.708619,1.2200397,1.0539545,1.2555525,0.9499653
S-UNIWARD__BOWS2__0.4bpp__8744.pgm,8744.pgm,S-UNIWARD,1,${BOWS2_ROOT}/stego/S-UNIWARD/0.4bpp/stego/8744.pgm,0.515625,0.5097656,0.5107422,0.51464844,0.5205078,1.6599507,1.2220167,1.0855721,1.2368462,0.9673764
